Year,Site,Habitat,LarvalStage,InfectionStatus,AnnualaverageRf,AnnualaverageTmax,AnnualaverageTmin,AnnualaverageTavg,Springavgtemp
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.041149124,12.69665758,2.992996813,7.592771424,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.046717148,12.90772996,3.059509457,7.717624476,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.046717148,12.90772996,3.059509457,7.717624476,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.050423598,12.86993346,3.060744126,7.702743273,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.050423598,12.86993346,3.060744126,7.702743273,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.050423598,12.86993346,3.060744126,7.702743273,3.492444639
2012,Lac de Lhurs,lake,tadpole,1,2.050423598,12.86993346,3.060744126,7.702743273,3.492444639
2012,Lac de Lhurs,lake,tadpole,0,2.050423598,12.86993346,3.060744126,7.702743273,3.492444639
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.039645305,11.88928431,2.363465512,6.859939915,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,1.987660573,12.0865637,2.447354785,7.004178891,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.053153202,12.23397802,2.498145116,7.091520451,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.053153202,12.25921184,2.529592203,7.121385923,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,0,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2012,Lac Puits d'Arious,lake,tadpole,1,2.056669066,12.19054849,2.523117453,7.089736032,3.652778042
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Etang d'Ayes,lake,tadpole,0,3.131279496,12.42240538,2.405988625,6.90945764,3.123701562
2013,Gourg de Rabas,lake,tadpole,0,4.138272583,6.164493827,-0.839155381,2.384526376,3.870997882
2013,Gourg de Rabas,lake,tadpole,0,4.138272583,6.164493827,-0.839155381,2.384526376,3.870997882
2013,Gourg de Rabas,lake,tadpole,0,4.138272583,6.164493827,-0.839155381,2.384526376,3.870997882
2013,Gourg de Rabas,lake,tadpole,0,4.138272583,6.164493827,-0.839155381,2.384526376,3.870997882
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,1,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
2013,Ibon de Acherito,lake,tadpole,0,3.79175519,10.70397615,1.997400965,6.118015645,8.532862299
